name,rating,phone,address,website,rating_quality,price,hotel_id
Habitaciones Privadas,,,"Diagonal 40a 13-73, Bogota 110311 Colombia",https://www.tripadvisor.com,,,13227901
Ayenda 1018 Autopista Norte,,,"Calle 106 A 18 A 19 Piso 2, Bogota Colombia",https://www.tripadvisor.com,,,15264207
Hotel Casa Bochica,,,"Calle 70 No 15 92, Bogota 111221 Colombia",https://www.tripadvisor.com,,,10398931
La Balsa Hostel,,,"1430 Diagonal 30, Bogota 111311 Colombia",https://www.tripadvisor.com,,,15027976
Hotel Casa Villa Ines,,,,https://www.tripadvisor.com,,,22974519
Casa Hotel Santa Barbara,,,"Calle 63c No 69j - 20, Bogota 110011 Colombia",https://www.tripadvisor.com,,,4201029
Hospedaje Wicirare,,,"Calle 57 9 49, Bogota 110231 Colombia",https://www.tripadvisor.com,,,17573314
Casa Hotel Modelia Real,,,"24b6 Carrera 82 carrera 82#24b-6, Bogota 110931 Colombia",https://www.tripadvisor.com,,94500.0,23924958
Hostal Dulce Amor,,,"Calle 26 Sur 69 A 08, Bogota 110831 Colombia",https://www.tripadvisor.com,,,23358941
Cozy and Bright Room With Private Bathroom,,,,https://www.tripadvisor.com,,,23411373
Hotel Campin Inn,,,"Carrera 24 61d 07, Bogota 111221 Colombia",https://www.tripadvisor.com,,,21127247
Hostal Iscol,,,"1087 Carrera 5, Bogota 111711 Colombia",https://www.tripadvisor.com,,,17650687
Casa Elemental - Traveline Plus,,,"Carrera 24 No. 35-71 Parkway La Soledad, Bogota 111311 Colombia",https://www.tripadvisor.com,,,17702110
Hostal Santorini Bogota,,,"Calle 67 11 14 Quinta Camacho, Piso 1, Bogota 110231 Colombia",https://www.tripadvisor.com,,,17573419
La Cachaca,,,"Calle 22 G #123- 12 A 5 Minutos del Aeropuerto, Bogota 110911 Colombia",https://www.tripadvisor.com,,,19764622
Apartahotel Connect Corferias Bogota,,,"Edificio Carrera 32 25a 61, Bogota 111321 Colombia",https://www.tripadvisor.com,,,21199484
Hotel Versalles,,,"Calle 66a 16 64, Bogota 111221 Colombia",https://www.tripadvisor.com,,,21096500
Home sweet Embajada,,,"Av la Esperanza, Bogota 110911 Colombia",https://www.tripadvisor.com,,,12918372
Hope House,,,,https://www.tripadvisor.com,,,23385060
Casa Real 93,,,,https://www.tripadvisor.com,,151185.0,23770803
Hotel Inn 72,,,"Cra. 19, Bogota 111221 Colombia",https://www.tripadvisor.com,,,17341429
House Studio Hotel,,,"Calle 22B 44A-69, Bogota 111321 Colombia",https://www.tripadvisor.com,,,24014509
Hotel Luxury House 53,,,"Carrera 47 #56 B 21, Bogota Colombia",https://www.tripadvisor.com,,,15232476
Norma 101,,,"Calle 48a 71 36 Int. 101, Bogota 111071 Colombia",https://www.tripadvisor.com,,,17649834
Casa Hotel La Premier,,,"Carrera 37 A, Bogota 372560 Colombia",https://www.tripadvisor.com,,,14957014
Hotel Star Suite Resort,,,"Carrera 16 # 15-13 Sur, Bogota 111411 Colombia",https://www.tripadvisor.com,,,21224455
Indeco Hostel,,,"Carrera 16 No. 58 A 74, Bogota 111511 Colombia",https://www.tripadvisor.com,,,12094883
Viaggio Centro Financiero,,,"Carrera 10a 67 48, Bogota 110231 Colombia",https://www.tripadvisor.com,,,10843016
Normandia Tower,,,"Carrera 73 53 29 Engativa, Bogota 111071 Colombia",https://www.tripadvisor.com,,146913.0,23622409
Habitacion Quinta Camacho,,,"barrio Quinta Camacho Calle 68 11 40, Bogota 110231 Colombia",https://www.tripadvisor.com,,,23358768
Casablanca 121,,,,https://www.tripadvisor.com,,,23975789
ZZZsleep Bogota Airport International Transit Area G22,,,,https://www.tripadvisor.com,,,20091747
Apartamentos Alhambra,,,"Calle 114 A 53-43, Bogota 01 Colombia",https://www.tripadvisor.com,,,1550434
Zasa Hospedaje,,,"Calle 19 Sur 69b 26, Bogota 110831 Colombia",https://www.tripadvisor.com,,,12840143
Hostal El Coronel,,,"Carrera 70c # 55-52, Bogota 111071 Colombia",https://www.tripadvisor.com,,,23229785
Hotel Duck Internacional,,,"Calle 23 Numero 9-38, Bogota 110311 Colombia",https://www.tripadvisor.com,,,21146527
Bogota Rooms Heroes,,,"Calle 77a 20c 28, Bogota 111211 Colombia",https://www.tripadvisor.com,,94490.0,12376424
Hostal Casa Lantana La Candelaria,,,"Cl. 12B BIS 1 20, Bogota 111711 Colombia",https://www.tripadvisor.com,,112500.0,25105774
Aloha Habitaciones,,,"14426 Carrera 128, Bogota 111151 Colombia",https://www.tripadvisor.com,,,21377223
Jaghis Alojamiento Corporativo,,,"Calle 95 No 7A 34, Bogota 110001 Colombia",https://www.tripadvisor.com,,175000.0,16671672
Casa en Chapinero Alto,,,"Calle 56 3-41, Bogota 110231 Colombia",https://www.tripadvisor.com,,,13456970
Morph Building in Chico,,,"2180 Calle 95, Bogota 110221 Colombia",https://www.tripadvisor.com,,255637.0,24078033
Hotel The Lord,,,"Cra 21 #54 - 24, Bogota Colombia",https://www.tripadvisor.com,,,16851551
Hotel Laguna 24,,,"Calle 24B No.44A- 59, Bogota Colombia",https://www.tripadvisor.com,,,3952911
Casa Huespedes Ana Carolina,,,"Calle 24d 43a 55, Bogota 111321 Colombia",https://www.tripadvisor.com,,,20117825
Ayenda Casa Hotel Victoria,,,,https://www.tripadvisor.com,,,23546391
Apartamento Pinar 83,,,"Avenida Circunvalar AK 1 # 82-13, Bogota 110221 Colombia",https://www.tripadvisor.com,,,12659464
Apartaestudios Kafir,,,,https://www.tripadvisor.com,,,23614873
Habitaciones Ruby Angel,,,"Calle 28 Sur 37-74 Barrio Los Sauces, Bogota 111811 Colombia",https://www.tripadvisor.com,,,17365632
Hotel Mizuki,,,"Carrera 71b 49a 26, Bogota 111071 Colombia",https://www.tripadvisor.com,,,18497136
Casa Carrera,,,"Barrio La Soledad 39 a 29 Carrera, Bogota 111311 Colombia",https://www.tripadvisor.com,,,12839354
Studio Loft 59,,,"Calle 59 No 10-19, Bogota 110231 Colombia",https://www.tripadvisor.com,,,16799731
Hotel Real MX Bogota,,,"Calle 22b 44a 69, Bogota 111321 Colombia",https://www.tripadvisor.com,,,9701800
Hotel Ricaurte Bogota,,,"Calle 10 24 40, Bogota 111411 Colombia",https://www.tripadvisor.com,,,21505746
Apartasuites Business Center,,,"Calle 25b 74a 42, Bogota 110931 Colombia",https://www.tripadvisor.com,,,21068526
Hostal San Gil,,,"Calle 186c 19 32, Bogota 110141 Colombia",https://www.tripadvisor.com,,,13327690
Habitacion Grande Pablo VI,,,"Calle 58a 52a 27, Bogota 111321 Colombia",https://www.tripadvisor.com,,,15333579
Bed and Coffee Macarena,,,"barrio la Macarena Cr 6 Bis Edificio Nemequene 26 51 Apto 602, Bogota 110311 Colombia",https://www.tripadvisor.com,,,12504704
Hutel Candelaria,,,"Calle 11 2 52, Bogota 111711 Colombia",https://www.tripadvisor.com,,,19139680
El Sauco de San Juan,,,"Calle 9 calle 2-14 Este, Bogota 111711 Colombia",https://www.tripadvisor.com,,58000.0,20116924
,,,,https://www.tripadvisor.com,,,23521187
Corferias Apartahotel Apartaestudi,,,"Carrera 36 25b 12, Bogota 111321 Colombia",https://www.tripadvisor.com,,,21155668
Stay Zona T - Lake 79,,,,https://www.tripadvisor.com,,,23367146
El Virrey Living,,,,https://www.tripadvisor.com,,,23356976
Casa La Esquina,,,"Carrera 60 D # 97 - 47 Cuarto 1, Bogota 111211 Colombia",https://www.tripadvisor.com,,,13121539
Casa de Martin,,,,https://www.tripadvisor.com,,,23382615
Hotel Santafe Suite,,,"Barrio Santa Fe Carrera 16 22 33, Bogota 111411 Colombia",https://www.tripadvisor.com,,,13072929
Hotel Sports Bogota,,,"Calle 9 26 23, Bogota 111411 Colombia",https://www.tripadvisor.com,,90000.0,23381339
Hostal Casa Blanca,,,"Carrera 72N 35 - 05 Sur, Bogota 110841 Colombia",https://www.tripadvisor.com,,108990.0,21350266
Turisticas 63 Inn,,,"Calle 63 28 62, Bogota 111221 Colombia",https://www.tripadvisor.com,,130000.0,23459340
Casa Howard,,,"Calle 51a 16 31, Bogota 111311 Colombia",https://www.tripadvisor.com,,114232.0,20346853
Habitacion cerca al aeropuerto,,,"Carrera 103 #22h-66 Fontibon Bogota, Bogota 110921 Colombia",https://www.tripadvisor.com,,58000.0,21324902
Belmira House Cedritos,,,"Calle 141A #7C-05 Int 1 Belmira, Bogota Colombia",https://www.tripadvisor.com,,,15332997
Santos Inn,,,"Avenida Calle 26 Sur No. 69 - 05 PI 3, Bogota 110841 Colombia",https://www.tripadvisor.com,,,19782202
Hotel Bogota Elite,,,"Calle 63c 69j 20, Bogota 111061 Colombia",https://www.tripadvisor.com,,,20924565
Apartaestudios Quinta Hidalga,,,"Diagonal 115A # 70B40, Bogota 111121 Colombia",https://www.tripadvisor.com,,,16747548
Hospedaje Arca House,,,"Cll 63 C # 19 - 21, Bogota 111221 Colombia",https://www.tripadvisor.com,,,20810658
San Moritz Hotel Boutique,,,"Calle 12f #2-75, Bogota 111711 Colombia",https://www.tripadvisor.com,,,19370500
Centro Hotel Plaze,,,"Carrera 4 12-B1, Bogota 110141 Colombia",https://www.tripadvisor.com,,,21156255
Oasis de Castilla,,,"Torre 10 Calle 10 # 8041 Apatamento 1140, Bogota 250055 Colombia",https://www.tripadvisor.com,,,13815530
Distinctive View Lofts,,,"5573 Transversal 1a, Bogota 110231 Colombia",https://www.tripadvisor.com,,,19781869
Hospedaje Familiar,,,"Carrera 24 5 12, Bogota 111411 Colombia",https://www.tripadvisor.com,,,13995486
Andante Hospedaje,,,"Carrera 34 No 25c-40, Bogota 111321 Colombia",https://www.tripadvisor.com,,,12606636
Hotel San Rafael,,,"Avenida Calle 24 # 43a - 49, Bogota 111321 Colombia",https://www.tripadvisor.com,,,21401759
Masawa Hostel,,,"Cra 1 No 13 - 15, Bogota 11001 Colombia",https://www.tripadvisor.com,,,1651004
Posada Urbana,,,"Diagonal 61C No 22A - 55, Bogota 110010 Colombia",https://www.tripadvisor.com,,,7102972
Ivy Hostel,,,"Crr 2, 17-67 Int 1 Las Aguas, Bogota Colombia",https://www.tripadvisor.com,,,1625237
Hotel Alejandria Plaza,,,"25-17 Carrera 38, Bogota 111321 Colombia",https://www.tripadvisor.com,,,13506418
Hotel Bogota Business 26 Hb,,,"Calle 38 29 52 Barrio La Soledad, Bogota 111311 Colombia",https://www.tripadvisor.com,,,11911873
El Redil Bogota,,,"Carrera 8h 173 48 Casa 25, Bogota 110141 Colombia",https://www.tripadvisor.com,,,17698123
Cumbia Hostel,,,"Carrera 36 16- 32, Bogota 110611 Colombia",https://www.tripadvisor.com,,,8079960
Ayenda 1017 Parque de la 93,,,"Calle 93 18 81 Piso 2, Bogota 110221 Colombia",https://www.tripadvisor.com,,,15551599
Hotel Posada Monte Real,,,"Carrera 11 14 117, Bogota 110321 Colombia",https://www.tripadvisor.com,,,17518007
Neron's Palace,,,"Calle 171 55 22 Casa 12, Bogota 111166 Colombia",https://www.tripadvisor.com,,,19395341
Habitaciones Bogota Aeropuerto,,,"Carrera 96 K #23 H 14 Piso 1 Timbre 101, Bogota 110911 Colombia",https://www.tripadvisor.com,,,17698013
La K-zona,,,"Calle 15 # 9-64, Bogota 110831 Colombia",https://www.tripadvisor.com,,,12528883
Sary House,,,"Calle 100 16 66, Bogota 110111 Colombia",https://www.tripadvisor.com,,85000.0,14765499
Hotel Caps El Dorado By Gh Suites,,,,https://www.tripadvisor.com,,163744.0,23925141
Stay In Bogota,,,"Villas Del Dorado Carrera 108 A Nro 68 B 60, Bogota 111041 Colombia",https://www.tripadvisor.com,,82000.0,20860743
Hotel Casa Lamay,,,"Calle 24 # 43B - 29, Bogota Colombia",https://www.tripadvisor.com,,160000.0,4993486
Hotel Boutique Markes,,,"Barrio Modelia Calle 25b 81a 14, Bogota 110931 Colombia",https://www.tripadvisor.com,,151666.0,19935119
Apartamentos Dann,,,"Calle 94 19 13, Bogota 110221 Colombia",https://www.tripadvisor.com,,294739.0,19060317
GHL Casa Hotel,,,"Carrera 64 103C 43, Bogota 111121 Colombia",https://www.tripadvisor.com,,130995.0,15357549
Hotel Real Star,,,"Cra 103A No 17A 69, Bogota 110921 Colombia",https://www.tripadvisor.com,,,12425787
Lively Chapinero,,,"Chapinero Central Calle 65 No 13 - 29 Piso 4, Bogota 110231 Colombia",https://www.tripadvisor.com,,,19523675
Hotel Estelar de la Feria,,,,https://www.tripadvisor.com,,,21503842
AguaClara Hotel,,,"Carrera 5 Numero 16-48, Bogota 250017 Colombia",https://www.tripadvisor.com,,,8825320
Hotel Montecarlo Colonial Central,,,"Calle 18 8 35, Bogota 110321 Colombia",https://www.tripadvisor.com,,,15511632
Comoda Habitacion Cerca Al Aeropuerto,,,"Calle 12A No. 71C-60, Bogota 110831 Colombia",https://www.tripadvisor.com,,,21323668
Hotel Caps El Dorado Capsula By Gh Suites,,,,https://www.tripadvisor.com,,,23960258
Cuarto Hotel Andino,,,"Calle 23 9 26, Bogota 110311 Colombia",https://www.tripadvisor.com,,,15511541
Casa Hotel Casablanca,,,"Carrera 54, 41 sur 45 Barrio Alteria, Bogota 153668 Colombia",https://www.tripadvisor.com,,,13428445
Hotel Yopal Plaza,,,"Calle 109 70a 44, Bogota 111121 Colombia",https://www.tripadvisor.com,,,21143488
Ayenda 1062 Casa del Valle,,,"Carrera 18 # 124-50, Bogota 110621 Colombia",https://www.tripadvisor.com,,,13479763
Hotel La Alcaparrosa,,,"Calle 1, Bogota 010101 Colombia",https://www.tripadvisor.com,,,21091909
Cabarcos Room,,,"Carrera 4 59-31, Bogota 110231 Colombia",https://www.tripadvisor.com,,,13839707
Laly's House,,,"Calle 121 7a-66 Usaquen, Bogota 110111 Colombia",https://www.tripadvisor.com,,,12579560
Hostal Mao's Lion's,,,"Carreta 4ta # 19-56, Bogota 110311 Colombia",https://www.tripadvisor.com,,,23960874
Meili Suites,,,"Calle 113 # 9B-16 Usaquen, Bogota 110111 Colombia",https://www.tripadvisor.com,,,21312528
Ayenda 1012 Las Americas,,,"Carrera 40 22 59, Bogota 111941 Colombia",https://www.tripadvisor.com,,,13495892
Multicentro Alojamiento,,,"Calle 127 11A-90, Bogota 110111 Colombia",https://www.tripadvisor.com,,,13479105
Hospedaje Casa Arana,,,"Carrera 66 NO. 12 06, Bogota Colombia",https://www.tripadvisor.com,,,12913141
Hotel Caney Lodge,,,"Calle 35 16 12 Barrio Teusaquillo, Bogota 111311 Colombia",https://www.tripadvisor.com,,,14070365
Hostal Guadalupe,,,"Calle 63c # 27a - 24, Bogota 111221 Colombia",https://www.tripadvisor.com,,,13350271
Hotel Real MX Bogota,,,,https://www.tripadvisor.com,,,23508463
Casa Hotel Bogota Ferial,,,"5219 Calle 22 Bis Calle 22bis # 44a-19, Bogota 111321 Colombia",https://www.tripadvisor.com,,,11704307
Hotel De La Salle,,,"Carrera 16 50 81, Bogota 111311 Colombia",https://www.tripadvisor.com,,85189.0,23935770
Palma de la Sabana Hotel,,,"CRA 81D, Numero 25 C 34, Bogota 110931 Colombia",https://www.tripadvisor.com,,89336.0,15612137
Balmoral 103,,,"Carrera 18 A 103 -29, Bogota 110111 Colombia",https://www.tripadvisor.com,,,23353964
Villa Gerona,,,"Calle 120 71a 63, Bogota 111121 Colombia",https://www.tripadvisor.com,,,14790183
Hotel Sherat Paris,,,,https://www.tripadvisor.com,,,24999775
Habitacion Javeriana,,,"Calle 47 5 29, Bogota 110311 Colombia",https://www.tripadvisor.com,,,13349940
Apartamentos Zona Ciudad Salitre,,,"Calle 25 69 51, Bogota 110931 Colombia",https://www.tripadvisor.com,,,15690174
Centro,,,"Unidad De Vivienda Hans Drews Arango Carrera 14 No. 3-53, Bogota 111411 Colombia",https://www.tripadvisor.com,,,20235530
Hospedaje El Mirador de Pueblo Viejo,,,"Carrera 1 68, Bogota 111711 Colombia",https://www.tripadvisor.com,,,20267771
Apartamentos H & A,,,"Cra. 101 # 71B-70, Alamos Norte, Bogota 111041 Colombia",https://www.tripadvisor.com,,,15844437
The Milagro Guest House,,,"Calle 65 8 26, Bogota 110231 Colombia",https://www.tripadvisor.com,,,17610699
Vip Hotel,,,"Calle 23 No. 7-36, Bogota 4586 Colombia",https://www.tripadvisor.com,,,1700018
Hostal Cafe San Bernabe - Hostel,,,"Calle 65 16 65, Bogota 111221 Colombia",https://www.tripadvisor.com,,,20267684
Guanabana Day,,,"4-29 Avenida Calle 32 Edificio, Bogota 110311 Colombia",https://www.tripadvisor.com,,,21373341
Apartasuites Candelaria Suites,,,,https://www.tripadvisor.com,,,21501848
Hostal AMANZI spa,,,"Calle 71 Calle 71# 1 -27 este edificio bosque rosales, Bogota 110231 Colombia",https://www.tripadvisor.com,,,17644058
2600 Happy House - Hostel,,,"Transversal 24B No. 13-37 Sur Antonio Narino, Bogota 111141 Colombia",https://www.tripadvisor.com,,,12880022
Torre Acqua Lofts,,,,https://www.tripadvisor.com,,152633.0,25101959
CM Traveler Home,,,"Cra 51 No 97A 48, Bogota 110010 Colombia",https://www.tripadvisor.com,,,6534208
Hostel By Parque 93 & Virrey,,,"Calle 93 19 05, Bogota 110221 Colombia",https://www.tripadvisor.com,,,21082573
Hostal El Tocororo,,,"Carrera 52 #46-15 Barrio La Esmeralda, Teusaquillo, Bogota 111311 Colombia",https://www.tripadvisor.com,,,25178982
Namaste,,,"Diagonal 54 14 60 1 Piso, Bogota 111611 Colombia",https://www.tripadvisor.com,,,17643898
Aloha,,,"Calle 147A No. 53-55, Suba, Bogota 110010 Colombia",https://www.tripadvisor.com,,,14069194
Aloha Habitar,,,"Carrera 119 #80-22 Calle 80 #118-22, Bogota 111011 Colombia",https://www.tripadvisor.com,,,21398509
Amsay Hotel Boutique,,,"Calle 8 No. 5-67, Bogota 111711 Colombia",https://www.tripadvisor.com,,,12706141
Apartamentos & Suites Corferias,,,"Calle 25b 43 42, Bogota 111321 Colombia",https://www.tripadvisor.com,,,16306513
Casa Angel Yanez,,,"Calle 65 2 19, Bogota 110231 Colombia",https://www.tripadvisor.com,,,24047321
Posadas House  Hotel,,,"Carrera 39A No. 25-25, Bogota 111321 Colombia",https://www.tripadvisor.com,,,3165004
Karuss Hostel,,,,https://www.tripadvisor.com,,,24991330
Morph Chico,,,,https://www.tripadvisor.com,,,24072793
Hotel Don Olivo,,,"Calle 16hbis 96c 46, Bogota 110921 Colombia",https://www.tripadvisor.com,,49805.0,12910877
Hotel Plata,,,"Calle 55 # 13 -83 Carrera 14 # 54-92, Bogota 110231 Colombia",https://www.tripadvisor.com,,,21187535
Agora Boutique,,,"Calle 22bis #43A 31 Quinta Paredes, Bogota 111321 Colombia",https://www.tripadvisor.com,,,15225142
Ejecutivo Imperial,,,"Calle 63f 22 23, Bogota 111221 Colombia",https://www.tripadvisor.com,,90000.0,13219614
Casa de Sion,,,"Carrera 14b #111-19, Bogota 110111 Colombia",https://www.tripadvisor.com,,,19778044
Casa Galeria Santamaria,,,"Carrera 1 32 57 Casa, Bogota Colombia",https://www.tripadvisor.com,,,25178566
AlohaT Habitaciones,,,"102b-90 Calle 151b, Bogota 110211 Colombia",https://www.tripadvisor.com,,,23404092
Hotel Casa Huespedes Quinta Paredes,,,"Calle 24 No. 44 A 53, Bogota Colombia",https://www.tripadvisor.com,,,4296347
Los Pingo's Hostel,,,"Carrera 4c 31 30, Bogota 110311 Colombia",https://www.tripadvisor.com,,,20832361
79 Country Hostal,,,"7937 Avenida Carrera 15 Piso 3, Bogota 110221 Colombia",https://www.tripadvisor.com,,,20056689
Hotel Casa Shaioo,,,,https://www.tripadvisor.com,,,24143082
Hotel La Estancia,,,"Cr 111a #16J 28, Bogota 110921 Colombia",https://www.tripadvisor.com,,,12396958
Jam Bed & Breakfast,,,"Carrera 38 # 55 - 41- Nicolas de Federman, Bogota 110321 Colombia",https://www.tripadvisor.com,,,8719418
Casa en las montanas de Bogota- via la Calera. Vista a Bogota.,,,"Conjunto Rodamonte Casa 2 Kilometro 5 Via A La Calera, Bogota 110111 Colombia",https://www.tripadvisor.com,,,17643201
Bahareque Hostel,,,"Carrera 57 b bis # 128-23, Bogota 571 Colombia",https://www.tripadvisor.com,,,3421638
Hotel Living Zona G,,,"Carrera 66 6-18, Bogota 571 Colombia",https://www.tripadvisor.com,,,5324664
Casa SAB - Boutique Bed & Breakfast,,,"Carrera 60D, 97-48, Bogota 111211 Colombia",https://www.tripadvisor.com,,,20214706
Hotel Downtown Bogota,,,"Calle 23 No 7-36, Bogota 12365 Colombia",https://www.tripadvisor.com,,,2084186
Norte de Bogota Tranquilo,,,"Calle 168a 58a 87, Bogota 111156 Colombia",https://www.tripadvisor.com,,,23397729
Like Home,,,"466 Calle 61, Bogota 110231 Colombia",https://www.tripadvisor.com,,,13476802
White Lighthouse,,,"Calle 25 Bis 39-32, Bogota 110311 Colombia",https://www.tripadvisor.com,,,13630963
Hotel Bosque 63,,,"Calle 63d Bosque Popular 6915, Bogota 111061 Colombia",https://www.tripadvisor.com,,,23660344
Hostal El Faro,,,"Calle 27s # 52a-68, Bogota 111821 Colombia",https://www.tripadvisor.com,,,10441600
Hotel Quiratama,,,"Calle 17 12 44, Bogota 110921 Colombia",https://www.tripadvisor.com,,,10878716
Collins 58,,,"Carrera 18 58b 28 Apto 201, Bogota 111221 Colombia",https://www.tripadvisor.com,,,21499813
Vivienda Cerca Al Aeropuerto,,,"Calle 25f 74 72, Bogota 110931 Colombia",https://www.tripadvisor.com,,,17693671
Casa La Floresta,,,"Calle 102 68a 36, Bogota 111121 Colombia",https://www.tripadvisor.com,,,15584868
Hotel Boutique Alma Bogota,,,"Carrera 5, 57-79, Bogota Colombia",https://www.tripadvisor.com,,,12833072
Hotel Turistico Internacional Gran America,,,"Calle 24 32 - 86 Barrio Gran America, Bogota 111321 Colombia",https://www.tripadvisor.com,,,10184191
Lu-Ki House,,,"Calle 61 2 - 70, Bogota 111071 Colombia",https://www.tripadvisor.com,,,12987307
Habitaciones,,,"Carrera 14b 119- 46 Edificio Torres De Piedra Azul, Bogota 101110 Colombia",https://www.tripadvisor.com,,,15353233
Dona Luz,,,"Carrera 13 51 79, Bogota 110311 Colombia",https://www.tripadvisor.com,,,15353217
Aloha Calle 80,,,"Carrera 119 80 22, Bogota 111011 Colombia",https://www.tripadvisor.com,,,23402606
Hotel Ayenda Bioma 1097,,,,https://www.tripadvisor.com,,77022.0,23453997
Mi Casita,,,"Cra. 80D #13-67, El Tintal, Bogota 110821 Colombia",https://www.tripadvisor.com,,,15584586
